"Target: abortion Text: On this account , killing an adult human being is wrong because it deprives the victim of a future like ours — a future containing highly valuable or desirable experiences , activities , projects , and enjoyments .",Argument_against
"Target: abortion Text: Then , as now , these discussions often concerned the nature of man , the existence of a soul , when life begins , and the beginning of human personhood .",NoArgument
"Target: abortion Text: "" Fetuses feel pain during the abortion procedure .",Argument_against
Target: abortion Text: They argue that abortion is not permissible from the point at which individual human identity is realized .,Argument_against
"Target: abortion Text: Trump previously expressed a NOT CLEARLY PRO OR CON opinion , and a PRO opinion on this question .",NoArgument
"Target: abortion Text: The killing of an innocent human being is wrong , even if that human being has yet to be born .",Argument_against
"Target: abortion Text: In fact , hundreds of women have died from abortion since Roe v. Wade according to the Centers for Disease Control and Prevention , and this is likely only a fraction of the actual number in light of the fact that several states ( including , significantly , California ) have failed to report abortion data for many years and in light of the latitude given to doctors in reporting causes of death ( e.g. , "" hemorrhage "" rather than "" induced abortion . "" )",Argument_against
"Target: abortion Text: If something happens to me , they have no one .",NoArgument
"Target: abortion Text: Even in the case of nonfatal conditions , such as Down syndrome , parents may be unable to care for a severely disabled child .",Argument_for
Target: abortion Text: Pregnancy can occur even with responsible contraceptive use .,Argument_for
Target: abortion Text: RUBIO : I have never said that .,NoArgument
"Target: abortion Text: Previously , she served as Chief Counsel for the U.S. House of Representatives Constitution Subcommittee and was the pro-life spokesperson for the U.S. Conference of Catholic Bishops .",NoArgument
"Target: abortion Text: In the United States , black women are 3.3 times as likely as white women to have an abortion , according to the Guttmacher Institute .",NoArgument
"Target: abortion Text: "" If the State is interested in protecting fetal life after viability , it may go so far as to pro-scribe abortion during that period , except when it is necessary to preserve the life or health of the mother . """,Argument_for
"Target: abortion Text: However , the later in pregnancy an abortion is performed the more risky it becomes .",Argument_against
Target: abortion Text: Many foster homes and orphanages are beyond capacity ; putting a child into the foster care system would weigh even heavier on already-scarce resources .,Argument_for
"Target: abortion Text: There are currently around 700,000 abortions/year in the United States .",NoArgument
"Target: abortion Text: Planned children often have better life prospects because caregivers are better prepared to support the child physically , emotionally , and financially .",Argument_for
"Target: abortion Text: From authoring the Unborn Victims of Violence Act to co-sponsoring the Partial Birth Abortion ban , Lindsey Graham has a long history of leadership on pro-life legislation .",NoArgument
Target: abortion Text: The legalization of abortion sends a message that human life has little value .,Argument_against
Target: abortion Text: The choice over when and whether to have children is central to a woman 's independence and ability to determine her future .,Argument_for
"Target: abortion Text: You should raise them , and then provide the answers .",NoArgument
Target: abortion Text: We did all of this and we were the first state to do a ' choose life ' license plate .,Argument_against
"Target: abortion Text: One section of the classical version of the oath reads : "" I will not give a woman a pessary [ a device inserted into the vagina ] to cause an abortion .",Argument_against
"Target: abortion Text: See also , National Institutes of Health , Stem Cell Information Glossary , s.v. "" Somatic cell nuclear transfer ( SCNT ) , "" accessed March 15 , 2011 , http://stemcells.nih.gov/StemCells/Templates/StemCellContentPage.aspx?NRMODE=Published&NRNODEGUID= { 3C35 BAB 6-0FE6-4C4E-95F2-2CB61B58D96D } & NRORIGINAL URL = % 2finfo % 2fglossary .",NoArgument
"Target: abortion Text: "" The American Medical Association and the American College of Obstetricians and Gynecologists stated "" Abortion is one of the safest medical procedures performed in the United States .",Argument_for
"Target: abortion Text: In terms of which trimester Americans are the most accepting of abortions taking place , about 41 % agree first-trimester abortions should be permitted .",Argument_for
"Target: abortion Text: Each movement has , with varying results , sought to influence public opinion and to attain legal support for its position , with small numbers of anti-abortion advocates sometimes using violence .",NoArgument
"Target: abortion Text: Other researchers such as Anand and Fisk have challenged the idea that pain can not be felt before 26 weeks , positing instead that pain can be felt at around 20 weeks .",Argument_against
Target: abortion Text: It really is that simple .,NoArgument
"Target: abortion Text: The federal Unborn Victims of Violence Act , which was enacted "" to protect unborn children from assault and murder , "" states that under federal law , anybody intentionally killing or attempting to kill an unborn child should "" be punished ... for intentionally killing or attempting to kill a human being .",Argument_against
Target: abortion Text: This free website helps millions of people like you get reliable nonpartisan research to empower your own informed discussions and voting decisions .,NoArgument
"Target: abortion Text: The 14th Amendment has given rise to the doctrine of Substantive due process , which is said to guarantee various privacy rights , including the right to bodily integrity .",Argument_for
Target: abortion Text: The authors would like to thank Eliza Thurston for her research assistance .,NoArgument
"Target: abortion Text: Chances are your audience will not know that the Court created an unlimited right to abortion , and odds are good that they wo n't agree with it .",NoArgument
"Target: abortion Text: Approximately 16,000 of these abortions are the result of rape , or 2.3 percent .",NoArgument
"Target: abortion Text: Sophie Borland , "" The foetus who broke into a big smile ... aged only 17 weeks , "" Daily Mail , October 11 , 2010 , accessed April 4 , 2011 , http://www.dai-lymail.co.uk/health/article-1319373/The-foetus-broke-big-smile--aged-17-weeks.html .",NoArgument
"Target: abortion Text: The obstetric ultra-sound done typically at 20 weeks gestation provides not only pictures but a real-time video of the active life of the child in the womb : clasping his hands , sucking his thumb , yawning , stretching , getting the hiccups , covering his ears to a loud sound nearby -- even smiling .",Argument_against
"Target: abortion Text: The body of first priority is therefore the mother ’s , and it should be her choice as to what she endures both mentally and physically .",Argument_for
"Target: abortion Text: I personally believe that abortion is wrong , but I forgive those who have done it ( even though my forgiveness does n't mean much . )",NoArgument
Target: abortion Text: And I have never advocated that .,NoArgument
"Target: abortion Text: Most pregnancies are unplanned because of issues with access to highly reliable contraception , but some will be rape and some will be health of the mother , i.e. , women who had n't planned on getting pregnant and are happy they are pregnant , but their health is deteriorating .",Argument_for
"Target: abortion Text: Your rejoinder may include several points , but you should always start here : Overturning Roe does n't make abortion illegal , it simply changes the venue of the question : from nine unelected Supreme Court justices to the people , to enact abortion policy through their elected state representatives .",NoArgument
"Target: abortion Text: The same study found that women unable to obtain abortions were more likely to stay in a relationship with an abusive partner than women who had an abortion , and were more than twice as likely to become victims of domestic violence .",Argument_for
Target: abortion Text: Doctors found to have assisted in an abortion would also be liable for jail time .,NoArgument
Target: abortion Text: It seems to me that you are going against abortion .,NoArgument
"Target: abortion Text: Ironically , their biggest threat is from those they claim to champion : women .",Argument_against
Target: abortion Text: The country 's foreign minister was another high-profile critic of the protests .,NoArgument
"Target: abortion Text: According to this argument , if it is not known for certain whether something ( such as the fetus ) has a right to life , then it is reckless , and morally wrong , to treat that thing as if it lacks a right to life ( for example by killing it ) .",Argument_against
"Target: abortion Text: No compassionate person wants a woman to suffer through the personal tragedy of abortion , whether legal or illegal .",Argument_against
Target: abortion Text: Research also suggests that the babies of such cases face a higher risk of neglect or abuse from their mothers for various reasons .,Argument_for
"Target: abortion Text: However , Gov. Johnson recognizes that the right of a woman to choose is the law of the land today , and has been for several decades .",Argument_for
"Target: abortion Text: And humans like you and me are special , are n't we .",NoArgument
Target: abortion Text: The Law of the United States rests on English common law by this means .,NoArgument
Target: abortion Text: This would place abortion in the same moral category as manslaughter ( if it turns out that the fetus has a right to life ) or certain forms of criminal negligence ( if it turns out that the fetus does not have a right to life ) .,NoArgument
"Target: abortion Text: that governments should be permitted to prohibit elective abortions after the 20th week , viability , or the second trimester .",NoArgument
"Target: abortion Text: Aetna , Inc. , "" Clinical Policy Bulletin : Fetal Surgery In Utero , "" Aetna Insurance Clinical Policy Bulletin ( last revised October 2010 ) , accessed January 21 , 2011 , http://www.aetna.com/cpb/medical/data/400_499/0449.html .",NoArgument
"Target: abortion Text: We need complete reproductive healthcare , which includes the right to an abortion . """,Argument_for
"Target: abortion Text: Two further cases are notable : Dobson ( Litigation Guardian of ) v. Dobson , and Winnipeg Child & Family Services ( Northwest Area ) v. G .",NoArgument
"Target: abortion Text: Giving a quick recitation of the child 's development will weaken the "" not a person yet "" mentality .",Argument_against
"Target: abortion Text: As it is attached by the placenta and umbilical cord , its health is dependent on her health , and can not be regarded as a separate entity as it can not exist outside her womb .",Argument_for
"Target: abortion Text: Lydia Saad , "" The New Normal on Abortion : Americans More Pro-Life , "" Gallup , May 14 , 2010 , accessed March 16 , 2011 , http://www.gallup.com/ poll/128036/New-Normal-Abortion - Americans-Pro-Life .",NoArgument
Target: abortion Text: God bless you and be with you all .,NoArgument
Target: abortion Text: Levitt and Donohue responded to this by presenting an adjusted data set which took into account these concerns and reported that the data maintained the statistical significance of their initial paper .,NoArgument
"Target: abortion Text: "" Zygote "" is the name of the first cell formed at conception , the earliest developmental stage of the human embryo , followed by the "" Morula "" and "" Blastocyst "" stages .",NoArgument
"Target: abortion Text: Having a child is an important decision that requires consideration , preparation , and planning .",NoArgument
"Target: abortion Text: That being said , there are many laws governing the legality of this issue .",NoArgument
"Target: abortion Text: The best you can do is arm yourself with the facts and deliver them in what you hope will be a winning way for your audience -- meaning you will need to make your case , in most instances , not in the language of faith or religion but in the language of the post-modern secularist .",NoArgument
Target: abortion Text: the following responses yielded data representative of the gray area between the two “ opposing sides ” of pro-life and pro-choice supporters [ emphases added ] .,NoArgument
"Target: abortion Text: I have stated many times that I will always support legislation that would end abortion or lead us in the direction of ending abortion . """,Argument_against
Target: abortion Text: This conception of the right to privacy is operant in all countries which have adopted English common law through Acts of Reception .,Argument_for
"Target: abortion Text: They speak of overwhelming guilt , nightmares , excessive drinking , drug abuse , promiscuity , an inability to form or maintain relationships , difficulty bonding with later children , and other ways in which they are suffering .",Argument_against
"Target: abortion Text: ^ a b c Lee SJ , Ralston HJ , Drey EA , Partridge JC , Rosen MA ( 2005 ) .",NoArgument
"Target: abortion Text: By 1976 , after Roe v. Wade had legalized abortion nationwide , this number dropped to two .",NoArgument
Target: abortion Text: A 2005 multidisciplinary systematic review in JAMA in the area of fetal development found that a fetus is unlikely to feel pain until after the sixth month of pregnancy .,Argument_for
Target: abortion Text: There is abundant debate regarding the extent of abortion regulation .,NoArgument
Target: abortion Text: I believe that abortion should n't be legal or illegal but should be restricted .,NoArgument
"Target: abortion Text: Acceptance of an implantation-based definition of "" pregnancy "" would allow abortion providers to mischaracterize pills and technologies that work after conception but before implantation as "" contraception , "" making them potentially less subject to regulation and certainly more accept-able and attractive to consumers .",Argument_against
"Target: abortion Text: I am completely pro-life , and I believe that we should have a culture of life .",NoArgument
Target: abortion Text: She had gotten pregnant from another man and is now 6 weeks pregnant !,NoArgument
Target: abortion Text: Many points come up in the abortion debate .,NoArgument
Target: abortion Text: and then people just fall in line to receive it .,NoArgument
"Target: abortion Text: A person 's age is calculated from birth date , not conception , and fetuses are not counted in the US Census .",NoArgument
"Target: abortion Text: It has also been reported that the mothers of entertainers Celine Dion , Cher , and Justin Bieber were either advised to have abortions or were considering the procedure , but chose to give birth to their babies instead .",Argument_against
Target: abortion Text: Those are the words of one of my mentors .,NoArgument
Target: abortion Text: We ended partial-birth abortion .,NoArgument
"Target: abortion Text: "" Roe Ruling : More Than Its Author Intended , "" Los Angeles Times , September 14 , 2005 , accessed January 21 , 2011 , http://articles.lat-imes.com/2005/sep/14/nation/na-abortion14 .",NoArgument
Target: abortion Text: Newsletters may offer personalized content or advertisements .,NoArgument
"Target: abortion Text: SS-01 ( 2011 ) , accessed March 16 , 2011 , http://www.cdc.gov/mmwr/pre-view/mmwrhtml/ss6001a1.htm?s_cid=ss6001a1_w .",NoArgument
Target: abortion Text: Thousands of people braved the rain to join a demonstration in Warsaw 's historic old town .,NoArgument
Target: abortion Text: Where We Stand — CMA Position Papers .,NoArgument
"Target: abortion Text: See "" Induced Termination of Pregnancy Before and After Roe v. Wade , "" Journal of the American Medical Association , 268 ( Dec. 1992 ) : 3231-3239 .",NoArgument
"Target: abortion Text: IUDs are in the $ 600-1 ,000 range for the device and the insertion ( depending on where you go ) .",NoArgument
"Target: abortion Text: You would be surprised to know that abortion caused due to rape and other health complications account to nearly 7 % , while the remaining cases of abortion are primarily a result of personal and social issues .",NoArgument
Target: abortion Text: This bill passed the House of Commons but was defeated by a tie vote in the Senate .,NoArgument
Target: abortion Text: The Americans with Disabilities Act of 1990 provides civil rights protection to people born with disabilities so they can lead fulfilling lives .,NoArgument
Target: abortion Text: View all articles by Jason Ladock How would you rate the quality of this article ?,NoArgument
"Target: abortion Text: "" Fetuses are incapable of feeling pain when most abortions are performed .",Argument_for
Target: abortion Text: Take away her reproductive choice and you step onto a slippery slope .,Argument_for
Target: abortion Text: Archived from the original on 5 December 2008 .,NoArgument
"Target: abortion Text: "" Abortion is the killing of a human being , which defies the word of God .",Argument_against
"Target: abortion Text: Adoption is not an alternative to abortion , because it remains the woman 's choice whether or not to give her child up for adoption .",Argument_for
"Target: abortion Text: Regarding abortion law , the political debate usually surrounds a right to privacy , and when or how a government may regulate abortion [ citation needed ] .",NoArgument
"Target: abortion Text: If the government can force a woman to continue a pregnancy , what about forcing a woman to use contraception or undergo sterilization ?",Argument_for
"Target: abortion Text: By the time a baby is conceived , he or she is recognized by God , as demonstrated in Jeremiah 1:5 : "" Before I formed thee in the belly I knew thee ; and before thou camest forth out of the womb I sanctified thee ... "" The Sixth Commandment of the Bible 's Old Testament , "" Thou shalt not kill "" ( Exodus 20:13 ) , applies to all human beings , including unborn babies .",Argument_against
"Target: abortion Text: They also ruled that the word "" person "" in the Constitution did not include a fetus .",Argument_for
Target: abortion Text: This suggests that many women are using abortion as a contraceptive method .,Argument_against
"Target: abortion Text: According to Stuart W. G. Derbyshire , PhD , Senior Lecturer at the University of Birmingham ( England ) , "" ... fetuses can not be held to experience pain .",NoArgument
"Target: abortion Text: Critics of this typically argue that some of the proposed criteria for personhood would disqualify two classes of born human beings – reversibly comatose patients , and human infants – from having a right to life , since they , like fetuses , are not self-conscious , do not communicate , and so on .",Argument_against
"Target: abortion Text: See also Robert G. Marshall and Charles A. Donovan , Blessed Are the Barren : The Social Policy of Planned Parenthood ( San Francisco : Ignatius Press , 1991 ) : ch .",NoArgument
"Target: abortion Text: "" Where , in the performance of its judicial duties , the Court decides a case in such a way as to resolve the sort of intensely divisive controversy reflected in Roe and those rare , comparable cases , its [ 505 U.S. 833 , 867 ] decision has a dimension that the resolution of the normal case does not carry .",NoArgument
"Target: abortion Text: Fetal surgery has become a medical specialty , and includes the separate provision of anesthesia to the baby .",NoArgument
Target: abortion Text: Pregnancy is a huge strain on the heart and most of that impact occurs early on in the pregnancy .,Argument_for
"Target: abortion Text: Retrieved January 11 , 2007 .",NoArgument
Target: abortion Text: You Should Vote For Hillary Clinton .,NoArgument
"Target: abortion Text: The World Health Organization estimated in 2004 that unsafe abortions cause 68,000 maternal deaths worldwide each year , many of those in developing countries where safe and legal abortion services are difficult to access .",Argument_for
"Target: abortion Text: This page was last modified on 2 October 2016 , at 20:57 .",NoArgument
"Target: abortion Text: Not only are we not going to retreat on women 's rights , we are going to expand them .",NoArgument
Target: abortion Text: She thought she was tired because she was a new mom and not sleeping well .,NoArgument
"Target: abortion Text: Read more background ... This pro-con debate revolves around whether or not abortion should be a legal option for terminating pregnancies that do not involve rape , incest , or when a mother ’s life is in danger .",NoArgument
"Target: abortion Text: Millions of American women have aborted a child , and the pain , loss , and emotional need to justify what was done , both on the part of the mother and on the part of her loved ones , is strong and deep .",Argument_against
"Target: abortion Text: They argue that if a baby was born into an environment in which there was no replacement available for her mother 's breast milk , and the baby would either breastfeed or starve , the mother would have to allow the baby to breastfeed .",NoArgument
"Target: abortion Text: However , legislation was proposed by anti-abortion advocates that would require abortion providers to tell a woman that the fetus may feel pain during an abortion procedure .",Argument_against
Target: abortion Text: All of the pain and risks along with financial stress could be gone .,NoArgument
Target: abortion Text: Some pro-choice advocates argue that it should be illegal for governments to regulate abortion any more than other medical practices .,Argument_for
"Target: abortion Text: The Court in Roe said : "" That opinion [ Doe v. Bolton ] and this one , of course , are to be read together . """,NoArgument
Target: abortion Text: Many women who choose abortion do n't have the financial resources to support a child .,Argument_for
Target: abortion Text: Abortion should not be used as another form of contraception .,Argument_against
"Target: abortion Text: "" CNN senior legal analyst Jeffrey Toobin , JD , stated that Roe v. Wade was "" a landmark of what is , in the truest sense , women ’s liberation .",Argument_for
"Target: abortion Text: "" The cortex does not become functional until at least the 26th week of a fetus ' development , long after most abortions are performed .",Argument_for
"Target: abortion Text: In fact , our country is not divided down the middle on abortion , but most of America is substantially with us .",NoArgument
Target: abortion Text: These are logical questions .,NoArgument
Target: abortion Text: ROB SCHWARZWALDER is Senior Vice President of Family Research Council .,NoArgument
"Target: abortion Text: As a result of the lack of women putting their children up for adoption , the number of US infant adoptions dropped from about 90,000 in 1971 to 18,000 in 2007 .",NoArgument
"Target: abortion Text: The plaintiff , whose real name is Norma McCorvey , desired a purely elective abortion and filed suit claiming the Texas law deprived her of constitutional rights .",NoArgument
"Target: abortion Text: "" The "" flinching "" and other reactions seen in fetuses when they detect pain stimuli are mere reflexes , not an indication that the fetus is perceiving or "" feeling "" anything .",Argument_for
"Target: abortion Text: Here is a good time to recite the scientific proofs , and maybe make a philosophical point of your own : We 're either persons or property ; and even the staunchest abortion defender will be reluctant to call a human child a piece of property .",Argument_against
"Target: abortion Text: Is abortion acceptable in cases where if the pregnancy were not terminated , it would pose a direct threat to the life of the mother ?",NoArgument
Target: abortion Text: What should we do ?,NoArgument
Target: abortion Text: Download the Radio App Today !,NoArgument
Target: abortion Text: The fetus is not yet a human being because it can not survive outside the uterus on its own .,Argument_for
"Target: abortion Text: An Oct. 2010 University of Massachusetts at Amherst study published in the peer-reviewed American Sociological Review found that women at all income levels earn less when they have children , with low-wage workers being most affected , suffering a 15 % earnings penalty .",NoArgument
Target: abortion Text: You must visit this site and read their stories to know the real impact of abortion on women ; commit parts of them to memory .,Argument_against
"Target: abortion Text: It is the dimension present whenever the Court 's interpretation of the Constitution calls the contending sides of a national controversy to end their national division by accepting a common mandate rooted in the Constitution [ ... W ] hatever the premises of opposition may be , only the most convincing justification under accepted standards of precedent could suffice to demonstrate that a later decision overruling the first was anything but a surrender to political pressure and an unjustified repudiation of the principle on which the Court staked its authority in the first instance . """,NoArgument
Target: abortion Text: [ Chris Matthews :] How do you ban abortion ?,NoArgument
"Target: abortion Text: It s impossible to go by a rule book , when it comes to dealing with an issue , where human lives are at stake .",NoArgument
"Target: abortion Text: He formerly served as a presidential appointee at the U.S. Dept. of Health and Human Services , where as senior speech writer he crafted language on all facets of federal health care policy .",NoArgument
Target: abortion Text: - Some of the rape victims can be minors .,NoArgument
"Target: abortion Text: The National Cancer Institute ( NCI ) , the American Cancer Society ( ACS ) , and the American College of Obstetricians and Gynecologists all refuted the claim that abortion can lead to a higher probability of developing breast cancer .",Argument_for
Target: abortion Text: Abortions reduce the number of adoptable babies .,Argument_against
Target: abortion Text: A skin cell is by nature a skin cell .,NoArgument
"Target: abortion Text: Please make a tax-deductible donation today to support free and unbiased education on vital public issues , including the 2016 presidential election .",NoArgument
"Target: abortion Text: US Supreme Court Justice Antonin Scalia stated that the right to privacy defended in Roe v. Wade is "" utterly idiotic "" and should not be considered binding precedent : "" There is no right to privacy [ in the US Constitution ] .",NoArgument
"Target: abortion Text: If a pregnant woman or mother ca n't participate in society , the true feminist response is that something is wrong with society .",NoArgument
"Target: abortion Text: Relying on the security of person clause of the Canadian Charter of Rights and Freedoms , the court determined that , while the state has an interest in protecting the fetus "" at some point "" , this interest can not override that of the pregnant woman because : "" the right to security of the person of a pregnant woman was infringed more than was required to achieve the objective of protecting the fetus , and the means were not reasonable . """,Argument_for
Target: abortion Text: The ability of a woman to have control of her body is critical to civil rights .,Argument_for
"Target: abortion Text: While for one , abortion can be a highly miserable experience , to the other , having a forced child can be a highly miserable experience .",NoArgument
Target: abortion Text: I ask myself every day am I doing a good service by bringing my child into this world .,NoArgument
"Target: abortion Text: Edward Lazarus , "" The Lingering Problems with Roe v. Wade , "" FindLaw Legal Commentary , October 3 , 2002 , accessed January 21 , 2011 , http://writ.corporate.findlaw.com/lazarus/20021003.html .",NoArgument
Target: abortion Text: The Bible does not draw a distinction between fetuses and babies : the Greek word brephos is used in the Bible to refer to both an unborn child and an infant .,NoArgument
Target: abortion Text: If my baby is a boy he will be ostracized and be labeled as a thug and a menace .,NoArgument
"Target: abortion Text: A Sep. 2005 survey in the peer-reviewed Perspectives on Sexual and Reproductive Health asking women why they had an abortion found that 73 % of respondents said they could not afford to have a baby , and 38 % said giving birth would interfere with their education and career goals .",NoArgument
"Target: abortion Text: The original text of the Hippocratic Oath , traditionally taken by doctors when swearing to practice medicine ethically , forbids abortion .",Argument_against
"Target: abortion Text: I confess that I knew the figures were totally false , and I suppose that others did too if they stopped to think of it .",NoArgument
"Target: abortion Text: According to Heisman Trophy-winning football player Tim Tebow , "" the reason I 'm here "" is because his mother ignored the advice of doctors who recommended an abortion .",Argument_against
"Target: abortion Text: In Texas , where the abortion laws have become more restrictive and access has dropped more than 100,000 women and possibly up to 240,000 have attempted home or illegal abortions .",Argument_for
Target: abortion Text: They say that pregnant women will resort to unsafe illegal abortions if there is no legal option .,Argument_for
Target: abortion Text: It represents a critical step toward reaffirming the sanctity of life and preserving the basic constitutional rights of the most vulnerable .,Argument_against
"Target: abortion Text: ( "" Privacy "" is not in the text of the Constitution either . )",Argument_against
"Target: abortion Text: If it is not human in nature , then what nature is it ?",NoArgument
"Target: abortion Text: Their argument is not about when life begins but about when , or whether , that life deserves legal acknowledgment and protection .",Argument_against
Target: abortion Text: Many have lifelong regrets afterwards .,Argument_against
"Target: abortion Text: The only laws currently governing abortion in Canada are those which govern other medical procedures , such as those regulating licensing of facilities , the training of medical personnel , and the like .",NoArgument
Target: abortion Text: Reproductive choice protects women from financial disadvantage .,Argument_for
"Target: abortion Text: Abortion punishes the unborn child who committed no crime ; instead , it is the perpetrator who should be punished .",Argument_against
"Target: abortion Text: I mean , what if someone gets raped ?",NoArgument
"Target: abortion Text: Abortion-rights proponents are devastated by the women of the Silent No More Awareness Campaign , for example , who stand with their "" I regret my abortion "" signs and by the powerful of Feminists for Life make the compelling argument that "" women deserve better than abortion . """,NoArgument
"Target: abortion Text: The study also found that "" pregnancy-related complications were more common with childbirth than with abortion .",Argument_for
"Target: abortion Text: When those trained in the respective disciplines of medicine , philosophy , and theology are unable to arrive at any consensus , the judiciary , at this point in the development of man 's knowledge , is not in a position to speculate as to the answer . """,NoArgument
"Target: abortion Text: In fact , I think that law already exists .",NoArgument
"Target: abortion Text: Like any other difficult situation , abortion creates stress .",Argument_against
Target: abortion Text: But because a destructive activity will not be completely eradicated is no reason to make or keep it legal ( think of drug laws or laws against prostitution ) .,Argument_against
"Target: abortion Text: The National Down Syndrome Society states that "" people with Down syndrome live at home with their families and are active participants in the educational , vocational , social , and recreational activities of the community .",NoArgument
Target: abortion Text: Please enter a valid email address .,NoArgument
"Target: abortion Text: Like children or minors in the U.S. , and unlike corporations , a fetus or an embryo is not legally a "" person "" , not having reached the age of majority and not deemed able to enter into contracts and sue or be sued .",Argument_for
"Target: abortion Text: You use a phrase such as "" Soul-killing decision "" .",NoArgument
"Target: abortion Text: It is also an extension of goodwill , and you should ask for the same courtesy .",NoArgument
"Target: abortion Text: ( D.F. ) , [ I9971 3 S.C.R. 925 M ] , which dismissed so-called fetal abuse charges .",NoArgument
Target: abortion Text: Unborn babies are considered human beings by the US government .,Argument_against
"Target: abortion Text: But then bringing the economy to a halt was never a realistic goal even though some companies , museums and restaurants did allow female staff to take a day off .",NoArgument
"Target: abortion Text: Mary S. Calderone , "" Illegal Abortion as Public Health Problem , "" American Journal of Public Health 50 ( July 1960 ) : 949 , accessed January 21 , 2011 , http://ajph.aphapublications.org/cgi/re print/50/7 / 948.pdf .",NoArgument
"Target: abortion Text: A May 2005 survey examined attitudes toward abortion in 10 European countries , asking respondents whether they agreed with the statement , "" If a woman does n't want children , she should be allowed to have an abortion "" .",NoArgument
"Target: abortion Text: Keith L. Moore and T.V.N. Persaud , The Developing Human : Clinically Oriented Embryology ( Philadelphia : W.B. Saunders Co. , 1998 ) : 77 , 350 .",NoArgument
"Target: abortion Text: Philosopher Peter Singer , MA , Professor of Bioethics at Princeton University , defended abortion as a way to curb overpopulation .",Argument_for
"Target: abortion Text: A small percentage will be rape and health of the mother ( like the case described above ) , but the majority are unplanned pregnancies and thus preventable .",Argument_against
Target: abortion Text: Criticism of this line of reasoning follows several threads .,NoArgument
Target: abortion Text: 72 % of Americans say abortion should be illegal after the first 3 months of pregnancy .,NoArgument
"Target: abortion Text: If your candidate wants to get rid of Planned Parenthood , a source of subsidized highly-reliable contraception that would otherwise be unaffordable , you will increase abortions .",NoArgument
"Target: abortion Text: See Princeton Survey Research Associates on behalf of the Center for Gender Equality , "" Progress and Perils : How Gender Issues Unite and Divide Women , Part Two , "" ( April 7 , 2003 ) : 9-10 .",NoArgument
"Target: abortion Text: If they are "" persons "" , is abortion acceptable in cases where the fetus is deformed , and would this invoke issues of eugenics ?",NoArgument
"Target: abortion Text: As Feminists for Life says , women deserve better than abortion .",Argument_against
"Target: abortion Text: Electrical brain activity can be detected at six or seven weeks , and by the end of the eighth week , the child , now known scientifically as a "" fetus , "" has developed all of his organs and bodily structures .",Argument_against
